,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
1067,10654/39,10654,39,18.0,20,0.1,BERGS,5,2013-09-02,2013-09-30,2013-09-11,1,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1068,10654/54,10654,54,7.45,6,0.1,BERGS,5,2013-09-02,2013-09-30,2013-09-11,1,55.26,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1069,10655/41,10655,41,9.65,20,0.2,REGGC,1,2013-09-03,2013-10-01,2013-09-11,2,4.41,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
1070,10656/14,10656,14,23.25,3,0.1,GREAL,6,2013-09-04,2013-10-02,2013-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1071,10656/44,10656,44,19.45,28,0.1,GREAL,6,2013-09-04,2013-10-02,2013-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1072,10656/47,10656,47,9.5,6,0.1,GREAL,6,2013-09-04,2013-10-02,2013-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1073,10657/15,10657,15,15.5,50,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1074,10657/41,10657,41,9.65,24,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1075,10657/46,10657,46,12.0,45,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1076,10657/47,10657,47,9.5,10,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1077,10657/56,10657,56,38.0,45,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1078,10657/60,10657,60,34.0,30,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1079,10658/21,10658,21,10.0,60,0.0,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1080,10658/40,10658,40,18.4,70,0.05,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1081,10658/60,10658,60,34.0,55,0.05,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1082,10658/77,10658,77,13.0,70,0.05,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1083,10659/31,10659,31,12.5,20,0.05,QUEE,7,2013-09-05,2013-10-03,2013-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1084,10659/40,10659,40,18.4,24,0.05,QUEE,7,2013-09-05,2013-10-03,2013-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1085,10659/70,10659,70,15.0,40,0.05,QUEE,7,2013-09-05,2013-10-03,2013-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1086,10660/20,10660,20,81.0,21,0.0,HUNGC,8,2013-09-08,2013-10-06,2013-10-15,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
1087,10661/39,10661,39,18.0,3,0.2,HUNGO,7,2013-09-09,2013-10-07,2013-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1088,10661/58,10661,58,13.25,49,0.2,HUNGO,7,2013-09-09,2013-10-07,2013-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1089,10662/68,10662,68,12.5,10,0.0,LONEP,3,2013-09-09,2013-10-07,2013-09-18,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
1090,10663/40,10663,40,18.4,30,0.05,BONAP,2,2013-09-10,2013-09-24,2013-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1091,10663/42,10663,42,14.0,30,0.05,BONAP,2,2013-09-10,2013-09-24,2013-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1092,10663/51,10663,51,53.0,20,0.05,BONAP,2,2013-09-10,2013-09-24,2013-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1093,10664/10,10664,10,31.0,24,0.15,FURIB,1,2013-09-10,2013-10-08,2013-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
1094,10664/56,10664,56,38.0,12,0.15,FURIB,1,2013-09-10,2013-10-08,2013-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
1095,10664/65,10664,65,21.05,15,0.15,FURIB,1,2013-09-10,2013-10-08,2013-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
1096,10665/51,10665,51,53.0,20,0.0,LONEP,1,2013-09-11,2013-10-09,2013-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
1097,10665/59,10665,59,55.0,1,0.0,LONEP,1,2013-09-11,2013-10-09,2013-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
1098,10665/76,10665,76,18.0,10,0.0,LONEP,1,2013-09-11,2013-10-09,2013-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
1099,10666/29,10666,29,123.79,36,0.0,RICSU,7,2013-09-12,2013-10-10,2013-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1100,10666/65,10666,65,21.05,10,0.0,RICSU,7,2013-09-12,2013-10-10,2013-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1101,10667/69,10667,69,36.0,45,0.2,ERNSH,7,2013-09-12,2013-10-10,2013-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1102,10667/71,10667,71,21.5,14,0.2,ERNSH,7,2013-09-12,2013-10-10,2013-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1103,10668/31,10668,31,12.5,8,0.1,WANDK,1,2013-09-15,2013-10-13,2013-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
1104,10668/55,10668,55,24.0,4,0.1,WANDK,1,2013-09-15,2013-10-13,2013-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
1105,10668/64,10668,64,33.25,15,0.1,WANDK,1,2013-09-15,2013-10-13,2013-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
1106,10669/36,10669,36,19.0,30,0.0,SIMOB,2,2013-09-15,2013-10-13,2013-09-22,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
1107,10670/23,10670,23,9.0,32,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1108,10670/46,10670,46,12.0,60,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1109,10670/67,10670,67,14.0,25,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1110,10670/73,10670,73,15.0,50,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1111,10670/75,10670,75,7.75,25,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1112,10671/16,10671,16,17.45,10,0.0,FRANR,1,2013-09-17,2013-10-15,2013-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
1113,10671/62,10671,62,49.3,10,0.0,FRANR,1,2013-09-17,2013-10-15,2013-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
1114,10671/65,10671,65,21.05,12,0.0,FRANR,1,2013-09-17,2013-10-15,2013-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
1115,10672/38,10672,38,263.5,15,0.1,BERGS,9,2013-09-17,2013-10-01,2013-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1116,10672/71,10672,71,21.5,12,0.0,BERGS,9,2013-09-17,2013-10-01,2013-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1117,10673/16,10673,16,17.45,3,0.0,WILMK,2,2013-09-18,2013-10-16,2013-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1118,10673/42,10673,42,14.0,6,0.0,WILMK,2,2013-09-18,2013-10-16,2013-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1119,10673/43,10673,43,46.0,6,0.0,WILMK,2,2013-09-18,2013-10-16,2013-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1120,10674/23,10674,23,9.0,5,0.0,ISLAT,4,2013-09-18,2013-10-16,2013-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
1121,10675/14,10675,14,23.25,30,0.0,FRANK,5,2013-09-19,2013-10-17,2013-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1122,10675/53,10675,53,32.8,10,0.0,FRANK,5,2013-09-19,2013-10-17,2013-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1123,10675/58,10675,58,13.25,30,0.0,FRANK,5,2013-09-19,2013-10-17,2013-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1124,10676/10,10676,10,31.0,2,0.0,TORTU,2,2013-09-22,2013-10-20,2013-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
1125,10676/19,10676,19,9.2,7,0.0,TORTU,2,2013-09-22,2013-10-20,2013-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
1126,10676/44,10676,44,19.45,21,0.0,TORTU,2,2013-09-22,2013-10-20,2013-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
1127,10677/26,10677,26,31.23,30,0.15,ANTO,1,2013-09-22,2013-10-20,2013-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1128,10677/33,10677,33,2.5,8,0.15,ANTO,1,2013-09-22,2013-10-20,2013-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1129,10678/12,10678,12,38.0,100,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1130,10678/33,10678,33,2.5,30,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1131,10678/41,10678,41,9.65,120,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1132,10678/54,10678,54,7.45,30,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1133,10679/59,10679,59,55.0,12,0.0,BLONP,8,2013-09-23,2013-10-21,2013-09-30,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
1134,10680/16,10680,16,17.45,50,0.25,OLDWO,1,2013-09-24,2013-10-22,2013-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1135,10680/31,10680,31,12.5,20,0.25,OLDWO,1,2013-09-24,2013-10-22,2013-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1136,10680/42,10680,42,14.0,40,0.25,OLDWO,1,2013-09-24,2013-10-22,2013-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1137,10681/19,10681,19,9.2,30,0.1,GREAL,3,2013-09-25,2013-10-23,2013-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1138,10681/21,10681,21,10.0,12,0.1,GREAL,3,2013-09-25,2013-10-23,2013-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1139,10681/64,10681,64,33.25,28,0.0,GREAL,3,2013-09-25,2013-10-23,2013-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1140,10682/33,10682,33,2.5,30,0.0,ANTO,3,2013-09-25,2013-10-23,2013-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1141,10682/66,10682,66,17.0,4,0.0,ANTO,3,2013-09-25,2013-10-23,2013-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1142,10682/75,10682,75,7.75,30,0.0,ANTO,3,2013-09-25,2013-10-23,2013-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico
1143,10683/52,10683,52,7.0,9,0.0,DUMO,2,2013-09-26,2013-10-24,2013-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
1144,10684/40,10684,40,18.4,20,0.0,OTTIK,3,2013-09-26,2013-10-24,2013-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
1145,10684/47,10684,47,9.5,40,0.0,OTTIK,3,2013-09-26,2013-10-24,2013-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
1146,10684/60,10684,60,34.0,30,0.0,OTTIK,3,2013-09-26,2013-10-24,2013-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
1147,10685/10,10685,10,31.0,20,0.0,GOURL,4,2013-09-29,2013-10-13,2013-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
1148,10685/41,10685,41,9.65,4,0.0,GOURL,4,2013-09-29,2013-10-13,2013-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
1149,10685/47,10685,47,9.5,15,0.0,GOURL,4,2013-09-29,2013-10-13,2013-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
1150,10686/17,10686,17,39.0,30,0.2,PICCO,2,2013-09-30,2013-10-28,2013-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
1151,10686/26,10686,26,31.23,15,0.0,PICCO,2,2013-09-30,2013-10-28,2013-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
1152,10687/9,10687,9,97.0,50,0.25,HUNGO,9,2013-09-30,2013-10-28,2013-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1153,10687/29,10687,29,123.79,10,0.0,HUNGO,9,2013-09-30,2013-10-28,2013-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1154,10687/36,10687,36,19.0,6,0.25,HUNGO,9,2013-09-30,2013-10-28,2013-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1155,10688/10,10688,10,31.0,18,0.1,VAFFE,4,2013-10-01,2013-10-15,2013-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1156,10688/28,10688,28,45.6,60,0.1,VAFFE,4,2013-10-01,2013-10-15,2013-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1157,10688/34,10688,34,14.0,14,0.0,VAFFE,4,2013-10-01,2013-10-15,2013-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1158,10689/1,10689,1,18.0,35,0.25,BERGS,1,2013-10-01,2013-10-29,2013-10-07,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1159,10690/56,10690,56,38.0,20,0.25,HANAR,1,2013-10-02,2013-10-30,2013-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1160,10690/77,10690,77,13.0,30,0.25,HANAR,1,2013-10-02,2013-10-30,2013-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1161,10691/1,10691,1,18.0,30,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1162,10691/29,10691,29,123.79,40,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1163,10691/43,10691,43,46.0,40,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1164,10691/44,10691,44,19.45,24,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1165,10691/62,10691,62,49.3,48,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1166,10692/63,10692,63,43.9,20,0.0,ALFKI,4,2013-10-03,2013-10-31,2013-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
1167,10693/9,10693,9,97.0,6,0.0,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1168,10693/54,10693,54,7.45,60,0.15,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1169,10693/69,10693,69,36.0,30,0.15,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1170,10693/73,10693,73,15.0,15,0.15,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1171,10694/7,10694,7,30.0,90,0.0,QUICK,8,2013-10-06,2013-11-03,2013-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1172,10694/59,10694,59,55.0,25,0.0,QUICK,8,2013-10-06,2013-11-03,2013-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1173,10694/70,10694,70,15.0,50,0.0,QUICK,8,2013-10-06,2013-11-03,2013-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1174,10695/8,10695,8,40.0,10,0.0,WILMK,7,2013-10-07,2013-11-18,2013-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1175,10695/12,10695,12,38.0,4,0.0,WILMK,7,2013-10-07,2013-11-18,2013-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1176,10695/24,10695,24,4.5,20,0.0,WILMK,7,2013-10-07,2013-11-18,2013-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
1177,10696/17,10696,17,39.0,20,0.0,WHITC,8,2013-10-08,2013-11-19,2013-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1178,10696/46,10696,46,12.0,18,0.0,WHITC,8,2013-10-08,2013-11-19,2013-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
1179,10697/19,10697,19,9.2,7,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1180,10697/35,10697,35,18.0,9,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1181,10697/58,10697,58,13.25,30,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1182,10697/70,10697,70,15.0,30,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1183,10698/11,10698,11,21.0,15,0.0,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1184,10698/17,10698,17,39.0,8,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1185,10698/29,10698,29,123.79,12,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1186,10698/65,10698,65,21.05,65,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1187,10698/70,10698,70,15.0,8,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1188,10699/47,10699,47,9.5,12,0.0,MORGK,3,2013-10-09,2013-11-06,2013-10-13,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
1189,10700/1,10700,1,18.0,5,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1190,10700/34,10700,34,14.0,12,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1191,10700/68,10700,68,12.5,40,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1192,10700/71,10700,71,21.5,60,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1193,10701/59,10701,59,55.0,42,0.15,HUNGO,6,2013-10-13,2013-10-27,2013-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1194,10701/71,10701,71,21.5,20,0.15,HUNGO,6,2013-10-13,2013-10-27,2013-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1195,10701/76,10701,76,18.0,35,0.15,HUNGO,6,2013-10-13,2013-10-27,2013-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
1196,10702/3,10702,3,10.0,6,0.0,ALFKI,4,2013-10-13,2013-11-24,2013-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
1197,10702/76,10702,76,18.0,15,0.0,ALFKI,4,2013-10-13,2013-11-24,2013-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
1198,10703/2,10703,2,19.0,5,0.0,FOLKO,6,2013-10-14,2013-11-11,2013-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1199,10703/59,10703,59,55.0,35,0.0,FOLKO,6,2013-10-14,2013-11-11,2013-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1200,10703/73,10703,73,15.0,35,0.0,FOLKO,6,2013-10-14,2013-11-11,2013-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1201,10704/4,10704,4,22.0,6,0.0,QUEE,6,2013-10-14,2013-11-11,2013-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1202,10704/24,10704,24,4.5,35,0.0,QUEE,6,2013-10-14,2013-11-11,2013-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1203,10704/48,10704,48,12.75,24,0.0,QUEE,6,2013-10-14,2013-11-11,2013-11-07,1,4.78,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1204,10705/31,10705,31,12.5,20,0.0,HILAA,9,2013-10-15,2013-11-12,2013-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1205,10705/32,10705,32,32.0,4,0.0,HILAA,9,2013-10-15,2013-11-12,2013-11-18,2,3.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1206,10706/16,10706,16,17.45,20,0.0,OLDWO,8,2013-10-16,2013-11-13,2013-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1207,10706/43,10706,43,46.0,24,0.0,OLDWO,8,2013-10-16,2013-11-13,2013-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1208,10706/59,10706,59,55.0,8,0.0,OLDWO,8,2013-10-16,2013-11-13,2013-10-21,3,135.63,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1209,10707/55,10707,55,24.0,21,0.0,AROUT,4,2013-10-16,2013-10-30,2013-10-23,3,21.74,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
