Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,price,OnSale,discounted_order,order_total
10656/47,10656,47,9.5,6,0.1,GREAL,6,2013-09-04,2013-10-02,2013-09-10,1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,51.300000000000004,1,1,604.2149999999999
10657/15,10657,15,15.5,50,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,775.0,0,0,4371.6
10657/41,10657,41,9.65,24,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,231.60000000000002,0,0,4371.6
10657/46,10657,46,12.0,45,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,540.0,0,0,4371.6
10657/47,10657,47,9.5,10,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,95.0,0,0,4371.6
10657/56,10657,56,38.0,45,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1710.0,0,0,4371.6
10657/60,10657,60,34.0,30,0.0,SAVEA,2,2013-09-04,2013-10-02,2013-09-15,2,352.69,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1020.0,0,0,4371.6
10658/21,10658,21,10.0,60,0.0,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,600.0,0,1,4464.599999999999
10658/40,10658,40,18.4,70,0.05,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1223.5999999999997,1,1,4464.599999999999
10658/60,10658,60,34.0,55,0.05,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1776.4999999999998,1,1,4464.599999999999
10658/77,10658,77,13.0,70,0.05,QUICK,4,2013-09-05,2013-10-03,2013-09-08,1,364.15,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,864.5,1,1,4464.599999999999
10659/31,10659,31,12.5,20,0.05,QUEE,7,2013-09-05,2013-10-03,2013-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,237.5,1,1,1227.02
10659/40,10659,40,18.4,24,0.05,QUEE,7,2013-09-05,2013-10-03,2013-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,419.5199999999999,1,1,1227.02
10659/70,10659,70,15.0,40,0.05,QUEE,7,2013-09-05,2013-10-03,2013-09-10,2,105.81,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,570.0,1,1,1227.02
10660/20,10660,20,81.0,21,0.0,HUNGC,8,2013-09-08,2013-10-06,2013-10-15,1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,1701.0,0,0,1701.0
10661/39,10661,39,18.0,3,0.2,HUNGO,7,2013-09-09,2013-10-07,2013-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,43.2,1,1,562.6000000000001
10661/58,10661,58,13.25,49,0.2,HUNGO,7,2013-09-09,2013-10-07,2013-09-15,3,17.55,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,519.4000000000001,1,1,562.6000000000001
10662/68,10662,68,12.5,10,0.0,LONEP,3,2013-09-09,2013-10-07,2013-09-18,2,1.28,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,125.0,0,0,125.0
10663/40,10663,40,18.4,30,0.05,BONAP,2,2013-09-10,2013-09-24,2013-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,524.3999999999999,1,1,1930.3999999999996
10663/42,10663,42,14.0,30,0.05,BONAP,2,2013-09-10,2013-09-24,2013-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,398.99999999999994,1,1,1930.3999999999996
10663/51,10663,51,53.0,20,0.05,BONAP,2,2013-09-10,2013-09-24,2013-10-03,2,113.15,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,1006.9999999999999,1,1,1930.3999999999996
10664/10,10664,10,31.0,24,0.15,FURIB,1,2013-09-10,2013-10-08,2013-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,632.4,1,1,1288.3875
10664/56,10664,56,38.0,12,0.15,FURIB,1,2013-09-10,2013-10-08,2013-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,387.59999999999997,1,1,1288.3875
10664/65,10664,65,21.05,15,0.15,FURIB,1,2013-09-10,2013-10-08,2013-09-19,3,1.27,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,268.38750000000005,1,1,1288.3875
10665/51,10665,51,53.0,20,0.0,LONEP,1,2013-09-11,2013-10-09,2013-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,1060.0,0,0,1295.0
10665/59,10665,59,55.0,1,0.0,LONEP,1,2013-09-11,2013-10-09,2013-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,55.0,0,0,1295.0
10665/76,10665,76,18.0,10,0.0,LONEP,1,2013-09-11,2013-10-09,2013-09-17,2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,180.0,0,0,1295.0
10666/29,10666,29,123.79,36,0.0,RICSU,7,2013-09-12,2013-10-10,2013-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,4456.4400000000005,0,0,4666.9400000000005
10666/65,10666,65,21.05,10,0.0,RICSU,7,2013-09-12,2013-10-10,2013-09-22,2,232.42,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,210.5,0,0,4666.9400000000005
10667/69,10667,69,36.0,45,0.2,ERNSH,7,2013-09-12,2013-10-10,2013-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1296.0,1,1,1536.8
10667/71,10667,71,21.5,14,0.2,ERNSH,7,2013-09-12,2013-10-10,2013-09-19,1,78.09,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,240.79999999999998,1,1,1536.8
10668/31,10668,31,12.5,8,0.1,WANDK,1,2013-09-15,2013-10-13,2013-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,90.0,1,1,625.275
10668/55,10668,55,24.0,4,0.1,WANDK,1,2013-09-15,2013-10-13,2013-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,86.4,1,1,625.275
10668/64,10668,64,33.25,15,0.1,WANDK,1,2013-09-15,2013-10-13,2013-09-23,2,47.22,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,448.875,1,1,625.275
10669/36,10669,36,19.0,30,0.0,SIMOB,2,2013-09-15,2013-10-13,2013-09-22,1,24.39,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,570.0,0,0,570.0
10670/23,10670,23,9.0,32,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,288.0,0,0,2301.75
10670/46,10670,46,12.0,60,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,720.0,0,0,2301.75
10670/67,10670,67,14.0,25,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,350.0,0,0,2301.75
10670/73,10670,73,15.0,50,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,750.0,0,0,2301.75
10670/75,10670,75,7.75,25,0.0,FRANK,4,2013-09-16,2013-10-14,2013-09-18,1,203.48,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,193.75,0,0,2301.75
10671/16,10671,16,17.45,10,0.0,FRANR,1,2013-09-17,2013-10-15,2013-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,174.5,0,0,920.1
10671/62,10671,62,49.3,10,0.0,FRANR,1,2013-09-17,2013-10-15,2013-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,493.0,0,0,920.1
10671/65,10671,65,21.05,12,0.0,FRANR,1,2013-09-17,2013-10-15,2013-09-24,1,30.34,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,252.60000000000002,0,0,920.1
10672/38,10672,38,263.5,15,0.1,BERGS,9,2013-09-17,2013-10-01,2013-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,3557.25,1,1,3815.25
10672/71,10672,71,21.5,12,0.0,BERGS,9,2013-09-17,2013-10-01,2013-09-26,2,95.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,258.0,0,1,3815.25
10673/16,10673,16,17.45,3,0.0,WILMK,2,2013-09-18,2013-10-16,2013-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,52.349999999999994,0,0,412.35
10673/42,10673,42,14.0,6,0.0,WILMK,2,2013-09-18,2013-10-16,2013-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,84.0,0,0,412.35
10673/43,10673,43,46.0,6,0.0,WILMK,2,2013-09-18,2013-10-16,2013-09-19,1,22.76,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,276.0,0,0,412.35
10674/23,10674,23,9.0,5,0.0,ISLAT,4,2013-09-18,2013-10-16,2013-09-30,2,0.9,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,45.0,0,0,45.0
10675/14,10675,14,23.25,30,0.0,FRANK,5,2013-09-19,2013-10-17,2013-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,697.5,0,0,1423.0
10675/53,10675,53,32.8,10,0.0,FRANK,5,2013-09-19,2013-10-17,2013-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,328.0,0,0,1423.0
10675/58,10675,58,13.25,30,0.0,FRANK,5,2013-09-19,2013-10-17,2013-09-23,2,31.85,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,397.5,0,0,1423.0
10676/10,10676,10,31.0,2,0.0,TORTU,2,2013-09-22,2013-10-20,2013-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,62.0,0,0,534.85
10676/19,10676,19,9.2,7,0.0,TORTU,2,2013-09-22,2013-10-20,2013-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,64.39999999999999,0,0,534.85
10676/44,10676,44,19.45,21,0.0,TORTU,2,2013-09-22,2013-10-20,2013-09-29,2,2.01,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico,408.45,0,0,534.85
10677/26,10677,26,31.23,30,0.15,ANTO,1,2013-09-22,2013-10-20,2013-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,796.365,1,1,813.365
10677/33,10677,33,2.5,8,0.15,ANTO,1,2013-09-22,2013-10-20,2013-09-26,3,4.03,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,17.0,1,1,813.365
10678/12,10678,12,38.0,100,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,3800.0,0,0,5256.5
10678/33,10678,33,2.5,30,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,75.0,0,0,5256.5
10678/41,10678,41,9.65,120,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1158.0,0,0,5256.5
10678/54,10678,54,7.45,30,0.0,SAVEA,7,2013-09-23,2013-10-21,2013-10-16,3,388.98,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,223.5,0,0,5256.5
10679/59,10679,59,55.0,12,0.0,BLONP,8,2013-09-23,2013-10-21,2013-09-30,3,27.94,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,660.0,0,0,660.0
10680/16,10680,16,17.45,50,0.25,OLDWO,1,2013-09-24,2013-10-22,2013-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,654.3749999999999,1,1,1261.875
10680/31,10680,31,12.5,20,0.25,OLDWO,1,2013-09-24,2013-10-22,2013-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,187.5,1,1,1261.875
10680/42,10680,42,14.0,40,0.25,OLDWO,1,2013-09-24,2013-10-22,2013-09-26,1,26.61,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA,420.0,1,1,1261.875
10681/19,10681,19,9.2,30,0.1,GREAL,3,2013-09-25,2013-10-23,2013-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,248.39999999999998,1,1,1287.4
10681/21,10681,21,10.0,12,0.1,GREAL,3,2013-09-25,2013-10-23,2013-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,108.0,1,1,1287.4
10681/64,10681,64,33.25,28,0.0,GREAL,3,2013-09-25,2013-10-23,2013-09-30,3,76.13,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,931.0,0,1,1287.4
10682/33,10682,33,2.5,30,0.0,ANTO,3,2013-09-25,2013-10-23,2013-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,75.0,0,0,375.5
10682/66,10682,66,17.0,4,0.0,ANTO,3,2013-09-25,2013-10-23,2013-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,68.0,0,0,375.5
10682/75,10682,75,7.75,30,0.0,ANTO,3,2013-09-25,2013-10-23,2013-10-01,2,36.13,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,232.5,0,0,375.5
10683/52,10683,52,7.0,9,0.0,DUMO,2,2013-09-26,2013-10-24,2013-10-01,1,4.4,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,63.0,0,0,63.0
10684/40,10684,40,18.4,20,0.0,OTTIK,3,2013-09-26,2013-10-24,2013-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,368.0,0,0,1768.0
10684/47,10684,47,9.5,40,0.0,OTTIK,3,2013-09-26,2013-10-24,2013-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,380.0,0,0,1768.0
10684/60,10684,60,34.0,30,0.0,OTTIK,3,2013-09-26,2013-10-24,2013-09-30,1,145.63,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,1020.0,0,0,1768.0
10685/10,10685,10,31.0,20,0.0,GOURL,4,2013-09-29,2013-10-13,2013-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,620.0,0,0,801.1
10685/41,10685,41,9.65,4,0.0,GOURL,4,2013-09-29,2013-10-13,2013-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,38.6,0,0,801.1
10685/47,10685,47,9.5,15,0.0,GOURL,4,2013-09-29,2013-10-13,2013-10-03,2,33.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,142.5,0,0,801.1
10686/17,10686,17,39.0,30,0.2,PICCO,2,2013-09-30,2013-10-28,2013-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,936.0000000000001,1,1,1404.45
10686/26,10686,26,31.23,15,0.0,PICCO,2,2013-09-30,2013-10-28,2013-10-08,1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,468.45,0,1,1404.45
10687/9,10687,9,97.0,50,0.25,HUNGO,9,2013-09-30,2013-10-28,2013-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,3637.5,1,1,4960.9
10687/29,10687,29,123.79,10,0.0,HUNGO,9,2013-09-30,2013-10-28,2013-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1237.9,0,1,4960.9
10687/36,10687,36,19.0,6,0.25,HUNGO,9,2013-09-30,2013-10-28,2013-10-30,2,296.43,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,85.5,1,1,4960.9
10688/10,10688,10,31.0,18,0.1,VAFFE,4,2013-10-01,2013-10-15,2013-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,502.20000000000005,1,1,3160.6000000000004
10688/28,10688,28,45.6,60,0.1,VAFFE,4,2013-10-01,2013-10-15,2013-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,2462.4,1,1,3160.6000000000004
10688/34,10688,34,14.0,14,0.0,VAFFE,4,2013-10-01,2013-10-15,2013-10-07,2,299.09,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,196.0,0,1,3160.6000000000004
10689/1,10689,1,18.0,35,0.25,BERGS,1,2013-10-01,2013-10-29,2013-10-07,2,13.42,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,472.5,1,1,472.5
10690/56,10690,56,38.0,20,0.25,HANAR,1,2013-10-02,2013-10-30,2013-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,570.0,1,1,862.5
10690/77,10690,77,13.0,30,0.25,HANAR,1,2013-10-02,2013-10-30,2013-10-03,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,292.5,1,1,862.5
10691/1,10691,1,18.0,30,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,540.0,0,0,10164.8
10691/29,10691,29,123.79,40,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,4951.6,0,0,10164.8
10691/43,10691,43,46.0,40,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1840.0,0,0,10164.8
10691/44,10691,44,19.45,24,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,466.79999999999995,0,0,10164.8
10691/62,10691,62,49.3,48,0.0,QUICK,2,2013-10-03,2013-11-14,2013-10-22,2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,2366.3999999999996,0,0,10164.8
10692/63,10692,63,43.9,20,0.0,ALFKI,4,2013-10-03,2013-10-31,2013-10-13,2,61.02,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,878.0,0,0,878.0
10693/9,10693,9,97.0,6,0.0,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,582.0,0,1,2071.2
10693/54,10693,54,7.45,60,0.15,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,379.95,1,1,2071.2
10693/69,10693,69,36.0,30,0.15,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,917.9999999999999,1,1,2071.2
10693/73,10693,73,15.0,15,0.15,WHITC,3,2013-10-06,2013-10-20,2013-10-10,3,139.34,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,191.25,1,1,2071.2
10694/7,10694,7,30.0,90,0.0,QUICK,8,2013-10-06,2013-11-03,2013-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,2700.0,0,0,4825.0
10694/59,10694,59,55.0,25,0.0,QUICK,8,2013-10-06,2013-11-03,2013-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1375.0,0,0,4825.0
10694/70,10694,70,15.0,50,0.0,QUICK,8,2013-10-06,2013-11-03,2013-10-09,3,398.36,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,750.0,0,0,4825.0
10695/8,10695,8,40.0,10,0.0,WILMK,7,2013-10-07,2013-11-18,2013-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,400.0,0,0,642.0
10695/12,10695,12,38.0,4,0.0,WILMK,7,2013-10-07,2013-11-18,2013-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,152.0,0,0,642.0
10695/24,10695,24,4.5,20,0.0,WILMK,7,2013-10-07,2013-11-18,2013-10-14,1,16.72,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,90.0,0,0,642.0
10696/17,10696,17,39.0,20,0.0,WHITC,8,2013-10-08,2013-11-19,2013-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,780.0,0,0,996.0
10696/46,10696,46,12.0,18,0.0,WHITC,8,2013-10-08,2013-11-19,2013-10-14,3,102.55,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,216.0,0,0,996.0
10697/19,10697,19,9.2,7,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,48.3,1,1,805.425
10697/35,10697,35,18.0,9,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,121.5,1,1,805.425
10697/58,10697,58,13.25,30,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,298.125,1,1,805.425
10697/70,10697,70,15.0,30,0.25,LINOD,3,2013-10-08,2013-11-05,2013-10-14,1,45.52,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,337.5,1,1,805.425
10698/11,10698,11,21.0,15,0.0,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,315.0,0,1,3436.4434999999994
10698/17,10698,17,39.0,8,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,296.4,1,1,3436.4434999999994
10698/29,10698,29,123.79,12,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1411.206,1,1,3436.4434999999994
10698/65,10698,65,21.05,65,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1299.8374999999999,1,1,3436.4434999999994
10698/70,10698,70,15.0,8,0.05,ERNSH,4,2013-10-09,2013-11-06,2013-10-17,1,272.47,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,114.0,1,1,3436.4434999999994
10699/47,10699,47,9.5,12,0.0,MORGK,3,2013-10-09,2013-11-06,2013-10-13,3,0.58,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,114.0,0,0,114.0
10700/1,10700,1,18.0,5,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,72.0,1,1,1638.4
10700/34,10700,34,14.0,12,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,134.4,1,1,1638.4
10700/68,10700,68,12.5,40,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,400.0,1,1,1638.4
10700/71,10700,71,21.5,60,0.2,SAVEA,3,2013-10-10,2013-11-07,2013-10-16,1,65.1,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,1032.0,1,1,1638.4
10701/59,10701,59,55.0,42,0.15,HUNGO,6,2013-10-13,2013-10-27,2013-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1963.5,1,1,2864.5
10701/71,10701,71,21.5,20,0.15,HUNGO,6,2013-10-13,2013-10-27,2013-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,365.5,1,1,2864.5
10701/76,10701,76,18.0,35,0.15,HUNGO,6,2013-10-13,2013-10-27,2013-10-15,3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,535.5,1,1,2864.5
10702/3,10702,3,10.0,6,0.0,ALFKI,4,2013-10-13,2013-11-24,2013-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,60.0,0,0,330.0
10702/76,10702,76,18.0,15,0.0,ALFKI,4,2013-10-13,2013-11-24,2013-10-21,1,23.94,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,270.0,0,0,330.0
10703/2,10703,2,19.0,5,0.0,FOLKO,6,2013-10-14,2013-11-11,2013-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,95.0,0,0,2545.0
10703/59,10703,59,55.0,35,0.0,FOLKO,6,2013-10-14,2013-11-11,2013-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,1925.0,0,0,2545.0
10703/73,10703,73,15.0,35,0.0,FOLKO,6,2013-10-14,2013-11-11,2013-10-20,2,152.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,525.0,0,0,2545.0
