Product Cost,Discount (hypothesis 1 to plot (2).csv),Discount,Id (hypothesis 1 to plot (2).csv),Id,Number of Records,On Sale,OrderDate,OrderId (hypothesis 1 to plot (2).csv),Order Id,ProductId (hypothesis 1 to plot (2).csv),Product Id,Quantity (hypothesis 1 to plot (2).csv),Quantity,ShipAddress,ShipCity,ShipCountry,ShipName,ShipPostalCode,ShipRegion,ShippedDate,UnitPrice (hypothesis 1 to plot (2).csv),Unit Price,Discounted Order,Order Total,Price
2106,0.1,0.1,10764/39,10764/39,1,1,12/3/2013,10764,10764,39,39,130,130,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/8/2013,18,18,1,2286,2106
1515.6,0.1,0.1,10765/65,10765/65,1,1,12/4/2013,10765,10765,65,65,80,80,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,12/9/2013,21.05,21.05,1,1515.6,1515.6
760,0,0,10766/2,10766/2,1,0,12/5/2013,10766,10766,2,2,40,40,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,Western Europe,12/9/2013,19,19,0,2310,760
1050,0,0,10766/7,10766/7,1,0,12/5/2013,10766,10766,7,7,35,35,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,Western Europe,12/9/2013,30,30,0,2310,1050
500,0,0,10766/68,10766/68,1,0,12/5/2013,10766,10766,68,68,40,40,Mehrheimerstr. 369,Köln,Germany,Ottilies Käseladen,50739,Western Europe,12/9/2013,12.5,12.5,0,2310,500
28,0,0,10767/42,10767/42,1,0,12/5/2013,10767,10767,42,42,2,2,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,12/15/2013,14,14,0,28,28
84,0,0,10768/22,10768/22,1,0,12/8/2013,10768,10768,22,22,4,4,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,British Isles,12/15/2013,21,21,0,1477,84
625,0,0,10768/31,10768/31,1,0,12/8/2013,10768,10768,31,31,50,50,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,British Isles,12/15/2013,12.5,12.5,0,1477,625
510,0,0,10768/60,10768/60,1,0,12/8/2013,10768,10768,60,60,15,15,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,British Isles,12/15/2013,34,34,0,1477,510
258,0,0,10768/71,10768/71,1,0,12/8/2013,10768,10768,71,71,12,12,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,British Isles,12/15/2013,21.5,21.5,0,1477,258
275.025,0.05,0.05,10769/41,10769/41,1,1,12/8/2013,10769,10769,41,41,30,30,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,Northern Europe,12/12/2013,9.65,9.65,1,1684.275,275.025
99.75,0.05,0.05,10769/52,10769/52,1,1,12/8/2013,10769,10769,52,52,15,15,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,Northern Europe,12/12/2013,7,7,1,1684.275,99.75
570,0,0,10769/61,10769/61,1,0,12/8/2013,10769,10769,61,61,20,20,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,Northern Europe,12/12/2013,28.5,28.5,1,1684.275,570
739.5,0,0,10769/62,10769/62,1,0,12/8/2013,10769,10769,62,62,15,15,Smagsloget 45,Århus,Denmark,Vaffeljernet,8200,Northern Europe,12/12/2013,49.3,49.3,1,1684.275,739.5
236.25,0.25,0.25,10770/11,10770/11,1,1,12/9/2013,10770,10770,11,11,15,15,"Rua do Paço, 67",Rio de Janeiro,Brazil,Hanari Carnes,05454-876,South America,12/17/2013,21,21,1,236.25,236.25
344,0,0,10771/71,10771/71,1,0,12/10/2013,10771,10771,71,71,16,16,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,1/2/2014,21.5,21.5,0,344,344
2228.22,0,0,10772/29,10772/29,1,0,12/10/2013,10772,10772,29,29,18,18,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,12/19/2013,123.79,123.79,0,3603.22,2228.22
1375,0,0,10772/59,10772/59,1,0,12/10/2013,10772,10772,59,59,25,25,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,12/19/2013,55,55,0,3603.22,1375
1287,0,0,10773/17,10773/17,1,0,12/11/2013,10773,10773,17,17,33,33,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/16/2013,39,39,1,2030.4,1287
700,0.2,0.2,10773/31,10773/31,1,1,12/11/2013,10773,10773,31,31,70,70,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/16/2013,12.5,12.5,1,2030.4,700
43.4,0.2,0.2,10773/75,10773/75,1,1,12/11/2013,10773,10773,75,75,7,7,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/16/2013,7.75,7.75,1,2030.4,43.4
18.75,0.25,0.25,10774/31,10774/31,1,1,12/11/2013,10774,10774,31,31,2,2,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,Northern Europe,12/12/2013,12.5,12.5,1,868.75,18.75
850,0,0,10774/66,10774/66,1,0,12/11/2013,10774,10774,66,66,50,50,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,Northern Europe,12/12/2013,17,17,1,868.75,850
186,0,0,10775/10,10775/10,1,0,12/12/2013,10775,10775,10,10,6,6,55 Grizzly Peak Rd.,Butte,USA,The Cracker Box,59801,North America,12/26/2013,31,31,0,228,186
42,0,0,10775/67,10775/67,1,0,12/12/2013,10775,10775,67,67,3,3,55 Grizzly Peak Rd.,Butte,USA,The Cracker Box,59801,North America,12/26/2013,14,14,0,228,42
190,0.05,0.05,10776/31,10776/31,1,1,12/15/2013,10776,10776,31,31,16,16,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/18/2013,12.5,12.5,1,6635.275,190
159.6,0.05,0.05,10776/42,10776/42,1,1,12/15/2013,10776,10776,42,42,12,12,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/18/2013,14,14,1,6635.275,159.6
243.675,0.05,0.05,10776/45,10776/45,1,1,12/15/2013,10776,10776,45,45,27,27,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/18/2013,9.5,9.5,1,6635.275,243.675
6042,0.05,0.05,10776/51,10776/51,1,1,12/15/2013,10776,10776,51,51,120,120,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,12/18/2013,53,53,1,6635.275,6042
224,0.2,0.2,10777/42,10777/42,1,1,12/15/2013,10777,10777,42,42,20,20,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,South America,1/21/2014,14,14,1,224,224
96.5,0,0,10778/41,10778/41,1,0,12/16/2013,10778,10778,41,41,10,10,Berguvsvägen  8,Luleå,Sweden,Berglunds snabbköp,S-958 22,Northern Europe,12/24/2013,9.65,9.65,0,96.5,96.5
349,0,0,10779/16,10779/16,1,0,12/16/2013,10779,10779,16,16,20,20,Heerstr. 22,Leipzig,Germany,Morgenstern Gesundkost,04179,Western Europe,1/14/2014,17.45,17.45,0,1335,349
986,0,0,10779/62,10779/62,1,0,12/16/2013,10779,10779,62,62,20,20,Heerstr. 22,Leipzig,Germany,Morgenstern Gesundkost,04179,Western Europe,1/14/2014,49.3,49.3,0,1335,986
525,0,0,10780/70,10780/70,1,0,12/16/2013,10780,10780,70,70,35,35,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,12/25/2013,15,15,0,720,525
195,0,0,10780/77,10780/77,1,0,12/16/2013,10780,10780,77,77,15,15,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,12/25/2013,13,13,0,720,195
17.88,0.2,0.2,10781/54,10781/54,1,1,12/17/2013,10781,10781,54,54,3,3,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,Scandinavia,12/19/2013,7.45,7.45,1,975.88,17.88
608,0.2,0.2,10781/56,10781/56,1,1,12/17/2013,10781,10781,56,56,20,20,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,Scandinavia,12/19/2013,38,38,1,975.88,608
350,0,0,10781/74,10781/74,1,0,12/17/2013,10781,10781,74,74,35,35,Torikatu 38,Oulu,Finland,Wartian Herkku,90110,Scandinavia,12/19/2013,10,10,1,975.88,350
12.5,0,0,10782/31,10782/31,1,0,12/17/2013,10782,10782,31,31,1,1,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,South America,12/22/2013,12.5,12.5,0,12.5,12.5
125,0,0,10783/31,10783/31,1,0,12/18/2013,10783,10783,31,31,10,10,"Rua do Paço, 67",Rio de Janeiro,Brazil,Hanari Carnes,05454-876,South America,12/19/2013,12.5,12.5,0,1442.5,125
1317.5,0,0,10783/38,10783/38,1,0,12/18/2013,10783,10783,38,38,5,5,"Rua do Paço, 67",Rio de Janeiro,Brazil,Hanari Carnes,05454-876,South America,12/19/2013,263.5,263.5,0,1442.5,1317.5
570,0,0,10784/36,10784/36,1,0,12/18/2013,10784,10784,36,36,30,30,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,Southern Europe,12/22/2013,19,19,1,1488,570
30.6,0.15,0.15,10784/39,10784/39,1,1,12/18/2013,10784,10784,39,39,2,2,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,Southern Europe,12/22/2013,18,18,1,1488,30.6
887.4,0.15,0.15,10784/72,10784/72,1,1,12/18/2013,10784,10784,72,72,30,30,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,Southern Europe,12/22/2013,34.8,34.8,1,1488,887.4
310,0,0,10785/10,10785/10,1,0,12/18/2013,10785,10785,10,10,10,10,5ª Ave. Los Palos Grandes,Caracas,Venezuela,GROSELLA-Restaurante,1081,South America,12/24/2013,31,31,0,387.5,310
77.5,0,0,10785/75,10785/75,1,0,12/18/2013,10785,10785,75,75,10,10,5ª Ave. Los Palos Grandes,Caracas,Venezuela,GROSELLA-Restaurante,1081,South America,12/24/2013,7.75,7.75,0,387.5,77.5
960,0.2,0.2,10786/8,10786/8,1,1,12/19/2013,10786,10786,8,8,30,30,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,Queen Cozinha,05487-020,South America,12/23/2013,40,40,1,1531.08,960
310.68,0.2,0.2,10786/30,10786/30,1,1,12/19/2013,10786,10786,30,30,15,15,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,Queen Cozinha,05487-020,South America,12/23/2013,25.89,25.89,1,1531.08,310.68
260.4,0.2,0.2,10786/75,10786/75,1,1,12/19/2013,10786,10786,75,75,42,42,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,Queen Cozinha,05487-020,South America,12/23/2013,7.75,7.75,1,1531.08,260.4
270.75,0.05,0.05,10787/2,10787/2,1,1,12/19/2013,10787,10787,2,2,15,15,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,12/26/2013,19,19,1,2622.76,270.75
2352.01,0.05,0.05,10787/29,10787/29,1,1,12/19/2013,10787,10787,29,29,20,20,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,12/26/2013,123.79,123.79,1,2622.76,2352.01
437,0.05,0.05,10788/19,10788/19,1,1,12/22/2013,10788,10788,19,19,50,50,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,1/19/2014,9.2,9.2,1,731.5,437
294.5,0.05,0.05,10788/75,10788/75,1,1,12/22/2013,10788,10788,75,75,40,40,Taucherstraße 10,Cunewalde,Germany,QUICK-Stop,01307,Western Europe,1/19/2014,7.75,7.75,1,731.5,294.5
1875,0,0,10789/18,10789/18,1,0,12/22/2013,10789,10789,18,18,30,30,"184, chaussée de Tournai",Lille,France,Folies gourmandes,59000,Western Europe,12/31/2013,62.5,62.5,0,3687,1875
270,0,0,10789/35,10789/35,1,0,12/22/2013,10789,10789,35,35,15,15,"184, chaussée de Tournai",Lille,France,Folies gourmandes,59000,Western Europe,12/31/2013,18,18,0,3687,270
1317,0,0,10789/63,10789/63,1,0,12/22/2013,10789,10789,63,63,30,30,"184, chaussée de Tournai",Lille,France,Folies gourmandes,59000,Western Europe,12/31/2013,43.9,43.9,0,3687,1317
225,0,0,10789/68,10789/68,1,0,12/22/2013,10789,10789,68,68,18,18,"184, chaussée de Tournai",Lille,France,Folies gourmandes,59000,Western Europe,12/31/2013,12.5,12.5,0,3687,225
76.5,0.15,0.15,10790/7,10790/7,1,1,12/22/2013,10790,10790,7,7,3,3,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,South America,12/26/2013,30,30,1,722.5,76.5
646,0.15,0.15,10790/56,10790/56,1,1,12/22/2013,10790,10790,56,56,20,20,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,South America,12/26/2013,38,38,1,722.5,646
1646.407,0.05,0.05,10791/29,10791/29,1,1,12/23/2013,10791,10791,29,29,14,14,Berliner Platz 43,München,Germany,Frankenversand,80805,Western Europe,1/1/2014,123.79,123.79,1,1829.757,1646.407
183.35,0.05,0.05,10791/41,10791/41,1,1,12/23/2013,10791,10791,41,41,20,20,Berliner Platz 43,München,Germany,Frankenversand,80805,Western Europe,1/1/2014,9.65,9.65,1,1829.757,183.35
190,0,0,10792/2,10792/2,1,0,12/23/2013,10792,10792,2,2,10,10,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,Eastern Europe,12/31/2013,19,19,0,399.85,190
22.35,0,0,10792/54,10792/54,1,0,12/23/2013,10792,10792,54,54,3,3,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,Eastern Europe,12/31/2013,7.45,7.45,0,399.85,22.35
187.5,0,0,10792/68,10792/68,1,0,12/23/2013,10792,10792,68,68,15,15,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,Eastern Europe,12/31/2013,12.5,12.5,0,399.85,187.5
135.1,0,0,10793/41,10793/41,1,0,12/24/2013,10793,10793,41,41,14,14,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,British Isles,1/8/2014,9.65,9.65,0,191.1,135.1
56,0,0,10793/52,10793/52,1,0,12/24/2013,10793,10793,52,52,8,8,Brook Farm Stratford St. Mary,Colchester,UK,Around the Horn,CO7 6JX,British Isles,1/8/2014,7,7,0,191.1,56
279,0.2,0.2,10794/14,10794/14,1,1,12/24/2013,10794,10794,14,14,15,15,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,South America,1/2/2014,23.25,23.25,1,314.76,279
35.76,0.2,0.2,10794/54,10794/54,1,1,12/24/2013,10794,10794,54,54,6,6,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,Que Delícia,02389-673,South America,1/2/2014,7.45,7.45,1,314.76,35.76
1134.25,0,0,10795/16,10795/16,1,0,12/24/2013,10795,10795,16,16,65,65,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,1/20/2014,17.45,17.45,1,2158,1134.25
1023.75,0.25,0.25,10795/17,10795/17,1,1,12/24/2013,10795,10795,17,17,35,35,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,1/20/2014,39,39,1,2158,1023.75
524.664,0.2,0.2,10796/26,10796/26,1,1,12/25/2013,10796,10796,26,26,21,21,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,1/14/2014,31.23,31.23,1,2341.364,524.664
194.5,0,0,10796/44,10796/44,1,0,12/25/2013,10796,10796,44,44,10,10,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,1/14/2014,19.45,19.45,1,2341.364,194.5
931,0.2,0.2,10796/64,10796/64,1,1,12/25/2013,10796,10796,64,64,35,35,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,1/14/2014,33.25,33.25,1,2341.364,931
691.2,0.2,0.2,10796/69,10796/69,1,1,12/25/2013,10796,10796,69,69,24,24,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,1/14/2014,36,36,1,2341.364,691.2
420,0,0,10797/11,10797/11,1,0,12/25/2013,10797,10797,11,11,20,20,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,Western Europe,1/5/2014,21,21,0,420,420
98.6,0,0,10798/62,10798/62,1,0,12/26/2013,10798,10798,62,62,2,2,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,British Isles,1/5/2014,49.3,49.3,0,446.6,98.6
348,0,0,10798/72,10798/72,1,0,12/26/2013,10798,10798,72,72,10,10,Garden House Crowther Way,Cowes,UK,Island Trading,PO31 7PJ,British Isles,1/5/2014,34.8,34.8,0,446.6,348
102,0.15,0.15,10799/13,10799/13,1,1,12/26/2013,10799,10799,13,13,20,20,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/5/2014,6,6,1,1553.5,102
76.5,0.15,0.15,10799/24,10799/24,1,1,12/26/2013,10799,10799,24,24,20,20,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/5/2014,4.5,4.5,1,1553.5,76.5
1375,0,0,10799/59,10799/59,1,0,12/26/2013,10799,10799,59,59,25,25,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/5/2014,55,55,1,1553.5,1375
945,0.1,0.1,10800/11,10800/11,1,1,12/26/2013,10800,10800,11,11,50,50,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,1/5/2014,21,21,1,1468.935,945
477,0.1,0.1,10800/51,10800/51,1,1,12/26/2013,10800,10800,51,51,10,10,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,1/5/2014,53,53,1,1468.935,477
46.935,0.1,0.1,10800/54,10800/54,1,1,12/26/2013,10800,10800,54,54,7,7,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,1/5/2014,7.45,7.45,1,1468.935,46.935
1170,0.25,0.25,10801/17,10801/17,1,1,12/29/2013,10801,10801,17,17,40,40,"C/ Araquil, 67",Madrid,Spain,Bólido Comidas preparadas,28023,Southern Europe,12/31/2013,39,39,1,3026.85,1170
1856.85,0.25,0.25,10801/29,10801/29,1,1,12/29/2013,10801,10801,29,29,20,20,"C/ Araquil, 67",Madrid,Spain,Bólido Comidas preparadas,28023,Southern Europe,12/31/2013,123.79,123.79,1,3026.85,1856.85
485.4375,0.25,0.25,10802/30,10802/30,1,1,12/29/2013,10802,10802,30,30,25,25,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,Northern Europe,1/2/2014,25.89,25.89,1,2942.8125,485.4375
1192.5,0.25,0.25,10802/51,10802/51,1,1,12/29/2013,10802,10802,51,51,30,30,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,Northern Europe,1/2/2014,53,53,1,2942.8125,1192.5
1080,0.25,0.25,10802/55,10802/55,1,1,12/29/2013,10802,10802,55,55,60,60,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,Northern Europe,1/2/2014,24,24,1,2942.8125,1080
184.875,0.25,0.25,10802/62,10802/62,1,1,12/29/2013,10802,10802,62,62,5,5,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,Northern Europe,1/2/2014,49.3,49.3,1,2942.8125,184.875
209.76,0.05,0.05,10803/19,10803/19,1,1,12/30/2013,10803,10803,19,19,24,24,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,South America,1/6/2014,9.2,9.2,1,1193.01,209.76
199.5,0.05,0.05,10803/25,10803/25,1,1,12/30/2013,10803,10803,25,25,15,15,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,South America,1/6/2014,14,14,1,1193.01,199.5
783.75,0.05,0.05,10803/59,10803/59,1,1,12/30/2013,10803,10803,59,59,15,15,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,South America,1/6/2014,55,55,1,1193.01,783.75
1116,0,0,10804/10,10804/10,1,0,12/30/2013,10804,10804,10,10,36,36,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,1/7/2014,31,31,1,2278.4,1116
1094.4,0,0,10804/28,10804/28,1,0,12/30/2013,10804,10804,28,28,24,24,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,1/7/2014,45.6,45.6,1,2278.4,1094.4
68,0.15,0.15,10804/49,10804/49,1,1,12/30/2013,10804,10804,49,49,4,4,90 Wadhurst Rd.,London,UK,Seven Seas Imports,OX15 4NB,British Isles,1/7/2014,20,20,1,2278.4,68
140,0,0,10805/34,10805/34,1,0,12/30/2013,10805,10805,34,34,10,10,89 Jefferson Way Suite 2,Portland,USA,The Big Cheese,97201,North America,1/9/2014,14,14,0,2775,140
2635,0,0,10805/38,10805/38,1,0,12/30/2013,10805,10805,38,38,10,10,89 Jefferson Way Suite 2,Portland,USA,The Big Cheese,97201,North America,1/9/2014,263.5,263.5,0,2775,2635
285,0.25,0.25,10806/2,10806/2,1,1,12/31/2013,10806,10806,2,2,20,20,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/5/2014,19,19,1,439.6,285
42.1,0,0,10806/65,10806/65,1,0,12/31/2013,10806,10806,65,65,2,2,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/5/2014,21.05,21.05,1,439.6,42.1
112.5,0.25,0.25,10806/74,10806/74,1,1,12/31/2013,10806,10806,74,74,15,15,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/5/2014,10,10,1,439.6,112.5
18.4,0,0,10807/40,10807/40,1,0,12/31/2013,10807,10807,40,40,1,1,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,Southern Europe,1/30/2014,18.4,18.4,0,18.4,18.4
646,0.15,0.15,10808/56,10808/56,1,1,1/1/2014,10808,10808,56,56,20,20,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,North America,1/9/2014,38,38,1,1411,646
765,0.15,0.15,10808/76,10808/76,1,1,1/1/2014,10808,10808,76,76,50,50,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,North America,1/9/2014,18,18,1,1411,765
140,0,0,10809/52,10809/52,1,0,1/1/2014,10809,10809,52,52,20,20,"Rua do Mercado, 12",Resende,Brazil,Wellington Importadora,08737-363,South America,1/7/2014,7,7,0,140,140
42,0,0,10810/13,10810/13,1,0,1/1/2014,10810,10810,13,13,7,7,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,North America,1/7/2014,6,6,0,187,42
70,0,0,10810/25,10810/25,1,0,1/1/2014,10810,10810,25,25,5,5,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,North America,1/7/2014,14,14,0,187,70
75,0,0,10810/70,10810/70,1,0,1/1/2014,10810,10810,70,70,5,5,2319 Elm St.,Vancouver,Canada,Laughing Bacchus Wine Cellars,V3F 2K1,North America,1/7/2014,15,15,0,187,75
138,0,0,10811/19,10811/19,1,0,1/2/2014,10811,10811,19,19,15,15,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,1/8/2014,9.2,9.2,0,852,138
162,0,0,10811/23,10811/23,1,0,1/2/2014,10811,10811,23,23,18,18,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,1/8/2014,9,9,0,852,162
552,0,0,10811/40,10811/40,1,0,1/2/2014,10811,10811,40,40,30,30,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,1/8/2014,18.4,18.4,0,852,552
180,0.1,0.1,10812/31,10812/31,1,1,1/2/2014,10812,10812,31,31,16,16,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,Southern Europe,1/12/2014,12.5,12.5,1,1692.8,180
1252.8,0.1,0.1,10812/72,10812/72,1,1,1/2/2014,10812,10812,72,72,40,40,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,Southern Europe,1/12/2014,34.8,34.8,1,1692.8,1252.8
260,0,0,10812/77,10812/77,1,0,1/2/2014,10812,10812,77,77,20,20,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,Southern Europe,1/12/2014,13,13,1,1692.8,260
182.4,0.2,0.2,10813/2,10813/2,1,1,1/5/2014,10813,10813,2,2,12,12,"Av. Copacabana, 267",Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,South America,1/9/2014,19,19,1,602.4,182.4
420,0,0,10813/46,10813/46,1,0,1/5/2014,10813,10813,46,46,35,35,"Av. Copacabana, 267",Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,South America,1/9/2014,12,12,1,602.4,420
193,0,0,10814/41,10814/41,1,0,1/5/2014,10814,10814,41,41,20,20,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/14/2014,9.65,9.65,1,1788.45,193
782,0.15,0.15,10814/43,10814/43,1,1,1/5/2014,10814,10814,43,43,20,20,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/14/2014,46,46,1,1788.45,782
86.7,0.15,0.15,10814/48,10814/48,1,1,1/5/2014,10814,10814,48,48,8,8,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/14/2014,12.75,12.75,1,1788.45,86.7
726.75,0.15,0.15,10814/61,10814/61,1,1,1/5/2014,10814,10814,61,61,30,30,"2, rue du Commerce",Lyon,France,Victuailles en stock,69004,Western Europe,1/14/2014,28.5,28.5,1,1788.45,726.75
40,0,0,10815/33,10815/33,1,0,1/5/2014,10815,10815,33,33,16,16,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,1/14/2014,2.5,2.5,0,40,40
7509.75,0.05,0.05,10816/38,10816/38,1,1,1/6/2014,10816,10816,38,38,30,30,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,2/4/2014,263.5,263.5,1,8446.45,7509.75
936.7,0.05,0.05,10816/62,10816/62,1,1,1/6/2014,10816,10816,62,62,20,20,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,2/4/2014,49.3,49.3,1,8446.45,936.7
1061.82,0.15,0.15,10817/26,10817/26,1,1,1/6/2014,10817,10817,26,26,40,40,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/13/2014,31.23,31.23,1,10952.845,1061.82
7905,0,0,10817/38,10817/38,1,0,1/6/2014,10817,10817,38,38,30,30,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/13/2014,263.5,263.5,1,10952.845,7905
938.4,0.15,0.15,10817/40,10817/40,1,1,1/6/2014,10817,10817,40,40,60,60,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/13/2014,18.4,18.4,1,10952.845,938.4
1047.625,0.15,0.15,10817/62,10817/62,1,1,1/6/2014,10817,10817,62,62,25,25,Maubelstr. 90,Brandenburg,Germany,Königlich Essen,14776,Western Europe,1/13/2014,49.3,49.3,1,10952.845,1047.625
640,0,0,10818/32,10818/32,1,0,1/7/2014,10818,10818,32,32,20,20,Via Ludovico il Moro 22,Bergamo,Italy,Magazzini Alimentari Riuniti,24100,Southern Europe,1/12/2014,32,32,0,833,640
