,index,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,price,OnSale,discounted_order,order_total
2140,2140,11077/16,11077,16,17.45,2,0.03,33.852999999999994,1,1,1255.7205000000001
2141,2141,11077/20,11077,20,81.0,1,0.04,77.75999999999999,1,1,1255.7205000000001
2142,2142,11077/23,11077,23,9.0,2,0.0,18.0,0,1,1255.7205000000001
2143,2143,11077/32,11077,32,32.0,1,0.0,32.0,0,1,1255.7205000000001
2144,2144,11077/39,11077,39,18.0,2,0.05,34.199999999999996,1,1,1255.7205000000001
2145,2145,11077/41,11077,41,9.65,3,0.0,28.950000000000003,0,1,1255.7205000000001
2146,2146,11077/46,11077,46,12.0,3,0.02,35.28,1,1,1255.7205000000001
2147,2147,11077/52,11077,52,7.0,2,0.0,14.0,0,1,1255.7205000000001
2148,2148,11077/55,11077,55,24.0,2,0.0,48.0,0,1,1255.7205000000001
2149,2149,11077/60,11077,60,34.0,2,0.06,63.919999999999995,1,1,1255.7205000000001
2150,2150,11077/64,11077,64,33.25,2,0.03,64.505,1,1,1255.7205000000001
2151,2151,11077/66,11077,66,17.0,1,0.0,17.0,0,1,1255.7205000000001
2152,2152,11077/73,11077,73,15.0,2,0.01,29.7,1,1,1255.7205000000001
2153,2153,11077/75,11077,75,7.75,4,0.0,31.0,0,1,1255.7205000000001
2154,2154,11077/77,11077,77,13.0,2,0.0,26.0,0,1,1255.7205000000001
